text,label
seharusnya jadi peringatan keras tidak boleh cbu lebih laris dari ckd tandanya manufaktur mobil kita tidak optimal di pasaran maintenance cbu tentu jadi perhatian bersama mengingat ev relatif baru sehingga perlunya maintenance dan perga,1
data ini menjadi alarm bagi pemerintah agar menyusun skema yang terintegrasi lintas kementerianlembaga dalam pembangunan koperasi desa demi perlindungan hakhak masyarakat,6
ndasmu menteri opo iki ga mampu memberantas judol dan spam eh ini kebijakan tolol dikeluarkan emangnya masyarakat mampu beli kartu sim paok ndasmu pea jajaran korup tuch perbaiki supaya internet masuk desa tolok,4
sangatt berperan penting dalam revolusi industri menggabungkan kecerdasan buatan io dan otomasi pintar untuk menghasilkan produksi yang lebih cepat dan efisienn,1
kekayaan dari teknologi energi terbarukan tesla juga mengembangkan teknologi energi terbarukan seperti solar roof dan powerwall produkproduk ini bertujuan untuk mendukung transisi dunia menuju penggunaan energi yang lebih bersih dan berkelanjutan dengan berkembangnya,5
jerman proyek energiewende sebuah proyek untuk mengembangkan energi terbarukan dan mengurangi ketergantungan pada bahan bakar fosil ini jerman mengurangi ketergantungan terhadap bhan bakar fosil malah,5
gimana maksudnya gini ya bro warga di suruh ngontrak dlu di rumah kampung sebelah selama bulan katanya selama dilaksanakan pembangunan di tanah desa ok warga nurut dgn catatan di kasih lah ribu perbulan eh tapi kok gak ada tuh tanda pembangunan minimal pembabatan,4
kek kocak banget anjir lu pada sengaja menjarain orang pake dalih krn dia mengedepankan ekonomi kapitalis eh anjrit minimal ngaca lagian kesetaraan umum mana keadilan sosial mana,2
mau sampai kapan mengambil pemain hasil binaan belanda bikin piramida kompetisi sendiri tapi jg harus ada sanksi yg jelas jika klub tidak memenuhi syarat untuk berkompetisi coret paksa klub menjadi profesional tanpa adanya toleransi paksa setiap klub punya akademi berjenjang,7
pilihan tepat untuk masa depan keluarga dan bumi wuling cloud ev solusi worryfree ramah lingkungan dan penuh kenyamanan untuk keluarga muda indonesia siap upgrade gaya hidup,3
berdasarkan aktivitasmu yang kritis terhadap otoritas empati pada hak asasi minat sastra dan diskusi logika serta kesehatan aku sarankan jurusan hukum untuk advokasi atau sastra untuk ekspresi kritis pekerjaan pengacara hak asasi manusia atau penulisjurnalis,2
alasan lain untuk cemas lo bisa diteror kapan aja sama orang ga bertanggungjawab kebebasan berekspresi lamalama abis ayokitacemas,0
islamis yg diluar pulau jawa itu emang masih agak agak sih di jabar dulu tuh adem banget masyarakat sunda toleransi nya tinggi semenjak salah satu partai yg megang kuasa beberapa dekade ya langsung berubah sih,0
dalam konteks vonis tom lembong kebijakan kapitalis merujuk pada pendekatan kebijakan yang memprioritaskan mekanisme pasar bebas dan kepentingan bisnis dianggap mengabaikan prinsip ekonomi pancasila yang menekankan keadilan sosial dan kesejahteraan rakyat seperti kegagalan,6
negara besar bukan yg hny pamer rudal saja tapi yg bisa jaga rakyatnya dari kerusuhan digital provokasi sara dan narasi adu domba kalau negara tegas pada dfk tagar itu tandanya negara melek ancaman zaman baru,5
nikmat apa lagi yang mau di dustakan para maling uang rakyat coba perhatikan di pelosok sana masih banyak yang hidup dalam kesusahan dan kemiskinan,2
warga indo kabur ke negara lain rata pake jalur ilegal kemudian di negara lain sok jago dan ga menghormati norma warga negara tsb saat ditegur malah dibawa ngawur saat ditangkapditembak polisi diteriakin soal ham saat dideportasi cari jalur ilegal lagi emang goblog,2
yang tau pelakunya langsung spill aja gausa ada inisial inisial buat pelaku yang kaya gini gaada toleransi sedikitpun,6
wajib npwp kak kalau susah bikin sendiri bisa pake jasaku pembuatan npwp pribadi menitan aja langsung jadi data aman dan trusted testimoninya bisa cek di profilku yaa bayarnya setelah jadi,3
mantan presiden ya presiden sekarang pelanggar ham lolos tanpa skck wapresnya nyimeng sabu lolos skck juga soalnya titipan bapak,2
kalo mereka pinteran dikit ga bakal ngevote orang bego mana yang ngevote penjahat ham dan nepo baby pas debat capres aja visi misi ga jelas masih dipilih dikasih tau ngeyeeel pas udah kacau yang ngerasain ga enaknya semua orang,2
ia mengusulkan universalitas kontekstual bahwa normanorma universal misalnya hak asasi manusia tidak harus diterapkan secara kaku tapi harus dipahami dan diterjemahkan dalam konteks budaya tertentu tanpa kehilangan daya normatifnya,2
antara lembaga peradilan dan pemasyarakatan dalam menjaga transparansi akuntabilitas serta perlindungan hak asasi manusia kalapas kelas iii mamasa bapak abimanyu novarian ustadi menyampaikan apresiasi atas pelaksanaan pengawasan ini hal ini merupakan bagian penting dalam,6
kenyataannya yg dijunjung tinggi bukan toleransi ini wagub gak kenal daerahnya sendiri apa gimana,0
amnesty international kembali beraksi bukan sebagai pembela hak asasi manusia tapi sebagai juru bicara tidak resmi rezim iran israel menyerang penjara evin tempat ribuan warga iran disiksa dibungkam dan dipenjara karena berani bicara tapi amnesty tak sibuk menangisi,2
berkontribusi dalam ekonomi biru solusi pengelolaan sumber daya laut danantara bangun negeri danantara terpercaya,5
kenapa menjadi masalah dari penggunaan teknologi as karena komponen sensitif as yang digunakan untuk ifx punya akses yang terbatas yang ujungujungnya menghambat transfer of technology sesuai yang diminta pemerintah di awal ja,7
pembangunan puluhan ribu koperasi desa merah putih keduanya berdampak besar terhadap perputaran ekonomi di kalangan masyarakat pedesaan melalui berbagai kegiatan usaha seperti penyediaan sembako murah layanan kesehatan simpan pinjam amp,4
uu tni tampaknya membalikkan reformasi dengan memperluas peran militer di lembaga sipil dari jadi kementerianlembaga ini mencakup bidang keamanan intelijen dan hukum memicu debat kritik bilang supremasi sipil terancam pen,6
fakta bahwa berkurangnya kepercayaan publik indeks perilaku anti korupsi ipak menunjukkan skor turun dari pada yang mengindikasikan masyarakat semakin permisif terhadap korupsi karena merasa pemberantasan korupsi tidak,4
jeblok emang penghormatanamp penghargaan ham wni stlh jdi menteri ham laporan sy ke tetiba ditutup paksa sepihak oleh komnas ham cara tangan besi dipakai ktk handle laporan sy padahal jelas terlapor kemenlu sengaj,6
toleransi dialog antar firqah sangat penting agar kerukunan tetap terjaga kita bisa belajar saling menghargai dan memperkaya wawasan bukan memperuncing perpecahan namun realitasnya banyak firqah yang saling menganggap sesat bahkan mengafirkan satu sama lain,0
inflasi smpe angka per dollar krisis pangan krisis energi kelar dah indonesia warganya perang sodara gw takut lebih parah dari,5
iya tariff ke as bikin bahan mentah kayak cpo dan mineral jadi mahal substitusi susah soalnya indonesia pemasok utama as bisa kena gangguan rantai pasok harga naik indonesia rugi ekspor rupiah makin,5
sumpah ngakak banget menteri ham seolah bukan kek lagi membela hak asasi manusia secara umum tapi lagi membela hak asasi manusia atasannya aja,2
gua udah males kasih toleransi pandji asbun ini bukan cuma nyebelin tapi bahaya model begini bikin publik salah paham karena mulutnya gak bisa rem beneran harusnya pensiun dari ngomentarin politik pandji kena skakmat,6
pasien kemungkinan besar bisa menuntut puskesmas semanding berdasarkan uu no tahun tentang perlindungan data pribadi pdp yang efektif sejak oktober uu ini mengatur perlindungan data kesehatan dan memberikan hak untuk menuntut ganti rugi atas pelanggaran seperti,6
investor asing incar manfaatin bahan mentah nikel indonesia ekspor ke negara lain seperti eropa untuk di produksi menguntungkan eropa dan ciptakan lapangan kerja biar indonesia hirirsasi bahan mentah di produksi indonesia jadi investor asing ga tertarik indonesia,5
aku sih sering debat dosa itu ya kata ai gaada pelanggaran ham kata kdm difitnah kata jusuf hamka framing aja yaa muterbalik fakta sih biasalah politik terus ada mulu yang bawa anies di tiap kolom komentar yang viral jadi aja warga gerah entah ada adu domba apa gimana,6
gak oaham yo mas cuma beberapa ormawa juga jadi sasaran peretasan pisan,5
salut program ini bukan hanya soal makan tapi juga soal keadilan sosial dan hak anak untuk hidup sehat dan layak,7
sayangnya industrialisasi dan komersialisasi membutuhkan hasil bukan proses gimana caranya lebih efisien sales nya naik ujungnya yaa cuan industri apapun jika di komersialisasi kebanyakan begitu hanya industri yang seni murni aja,3
memasang foto dari cctv tanpa izin bisa berisiko hukum di indonesia berdasarkan uu perlindungan data pribadi penggunaan cctv di tempat umum dibatasi untuk keamanan dan tidak boleh mengidentifikasi individu kecuali untuk pencegahan kejahatan menampilkan foto secara publik dapat,6
kasus perintangan penyidikan ini kan terkait isu kasus minya goreng pt timah impor gula sedangkan indonesia gelap berawal dr keresahan atas kebijakan pemerintah termasu ruu tni bkn thdp kejaksaan narasi sperti ini adlh ancaman bagi demokrasi kebebasan berpendapat kita,2
bukan pendukung anies ya ini anies statusnya pengangguran politik bukan politisi yg disebut dalam ceramahnya itu soal pembangunan sdm ini isu sosial bukan agitasi politik dalam sejarahnya masjid juga dipakai sebagai,7
kendala beli makan scr online tu ya gini nyampah tas kyknya hrus ada terobosan baru buat jajan online tp kantong tetep ramah lingkungan mungkin driver bawa box makanan itu lebih oke tp jgn diplastikin lagi cukup kasih sekat aja buat bedain orderan,0
pemerintah indonesia telah meningkatkan anggaran infrastruktur termasuk miliar untuk dengan fokus pada jalan dan jembatan desa melalui uu desa namun pembangunan pedesaan,0
hanya di konoha pajak diperas seperti sapi perah ini sebenarnya program hilirisasi ada jejak dimulainya gak sih kog gak ada tanda nya signifikan ekonomi dan pendapatan,4
info kayak gini wajib disebarluaskan biar gak ada yang termakan hoaks soal bbm,4
ketika narasi demokrasi dan keadilan sosial diwujudkan lewat program real bukan sekadar jargon kampanye salut untuk bp taskin amp,4
untuk umkm di bisnis yang menjanjikan adalah teknologi digital ecommerce fintech energi terbarukan produk ramah lingkungan dan manufaktur ekspor tekstil makanan tren digital dan keberlanjutan didukung pemerintah tapi sukses tergant,3
disaat negara lain sedang mikirin sistem pertahanan negara yang bagus disini malah ngurusin yang nggak jelas,5
solusi dari web data itu milikmu kendali penuh data pribadi kamu karena sistem desentralisasi punya barang digital asli nft aset digitalmu unik amp punya bukti kepemilikan sah kebebasan berekspresi amp berinovasi semua bisa bersuara di platform yang terbuka,7
puncak bogor semakin hijau berkat komitmen ptpn dalam reforestasi udara segar dan alam yang terjaga ini adalah langkah besar untuk masa depan yang lebih baik semoga semakin banyak yang mendukung pelestarian alam seperti ini hijau bersama ptpn,0
mulyani bener menteri keuangan terbalik spt apa yg pernah dikatakan oleh almarhum bang rizal ramli dan jgn lupa bahwa pembuat hoaks terbesar adalah pemerintah spt kata bung rocky gerung,2
dari gusdur sampe jokowi bahkan prabowo pun kalian anggap ikon toleransi mimpin indonesia berturut tapi protes terus bilang aturan diskriminasi jangan bukan aturannya tp emang kalian maunya aturan yg nginjak biar bisa bilang aturan tsb gak diskriminatif,0
ya jgn berharap dr pajak dong mana program hilirisasi yg katanya bikin banyak lapangan kerja koq yg ada banyak yg di phk jgn narasi hebat kalau kerja macam sekarang berubah pake pola baru,4
jadi pengen banget ikut support pemerintah yang ngasih informasi soal energi bersih,5
untuk yg baru kenal bitcoin dan masih bertanya demand untuk bitcoin di masa depan selain institusi perusahaan dan para bitcoiner garis keras emangnya siapa lagi sih ini dari yayasan hak asasi manusia ngejelasin kegunaannya untuk dunia,1
nah inilah yg merusak industri kreatifseni dan sebenarnya hasilnya itu pun karya setelah ai mempelajari karyaseni para pelaku kreatifseni cuma bisa saja digabungkan atau murni menggunakan ciri khas suatu karya secara tdk langsung melanggar,0
borjuis dan investor gentry dan bangsawan lain pengoperasian ini bisa profitable dengan mempekerjakan secara massal populasipopulasi yang tidak punya lahan bertani tersebut by the time this happened pihak yang diuntungkan dari ekspor bahan mentah gakbisa lagi beralasan buatgt,3
investasi danantara berbentuk pendanaan proyek strategis nasional seperti pengolahan sumber daya alam nikel bauksit infrastruktur data center kilang minyak teknologi kecerdasan buatan energi terbarukan produksi pangan ak,4
semoga kolaborasi pemerintah pusat dan daerah mempercepat pengentasan kemiskinan,4
korupsi memang masalah serius yang bikin frustrasi tapi membangkang bukan solusi terbaik it could lead to chaos lebih baik dukung kpk untuk independen dan tegas dorong transparansi via egovernance tuntut gaji layak bu,6
segitunya banget negara mau ngerampok rakyatnya padahal juga uang yang cari rakyat sendiri dan negara pun ga peduli pengangguran makin besar atau ngga ini kayanya ga paham konsep hak asasi manusia dan demokrasi ya iyalah orang dua pemimpinnya aja pelanggar itu semua,2
uu hak asasi manusia pasal ay tidak seorangpun boleh dirampas miliknya dengan sewenangwenang dan secara melawan hukum,6
sebagai pelajar mari bangun masa depan cerah dengan menjauhi judi online hentikan perundungan bijak bermedia sosialdan jadilah agen perubahan positif bagi diri sendiri dan lingkungan kita pelajar penggerak merah putih pelajar sehat cerdas berkarakter pelajar tolak judi online,7
woi bopeng sok demokrasi kebebasan berpendapat ini apee jgn pura amnesia lo malah sm keluarga lo juga melapor psi dan komisioner kpu ke polisi,2
seharusnya pembangunan desa merupakan kewajiban para pejabat daerahnya lurah camat bupati dpd dprd mereka yg kalau pilkada ngemis suara pas dpt jabatan warganya dibiarkan sengsara mereka kipassontoloyo,2
definisi toleransi kaum ahlul pancasila jagain gereja tiap hari raya bubarin pengajian yg gak disukai wkwkwkwkwkwk,0
haha tahu sumedang emang legendaris soal ham hak asasi manusia transfer data pribadi ke luar negeri bisa langgar privasi bagian dari hak asasi pemerintah klaim hanya data komersial amp,2
orang tua ini pada ngomong kalo server gausa dijaga karena sama aja kek wifi di rumah padahal ancaman server ga cuma ancaman fisik tapi ada juga yg digital,5
revisi kitab undang undang hukum acara pidana ruu kuhap menjadi momentum penting untuk memperkuat prinsip penegakan hukum yang berkeadilan tanpa kekerasan dan menghormati hak asasi manusia,6
psn rempang eco city hadir bentuk komitmen bareng bangun ekonomi hijau,5
selain itu saat kerja bareng temanteman lintas kelas atau angkatan kita belajar soal toleransi kepemimpinan dan empati sementara itu nilai inovatif berkelanjutan saya rasakan saat kami di osis mulai belajar dari kegiatankegiatan sebelumnya,7
setuju juga sama efisiensi ini tapi tergantung dikemanain dulu di tengah huru hara geopolitik dan ww ini semoga aja anggarannya dialihkan ke ketahanan pangan dan penguatan militer imo,5
bitcoin scam bitcoin gak ada perusahaan bitcoin gak ada fisiknya bitcoin alat judi bitcoin cuma permainan digital bitcoin cuma maenan mafia bitcoin bikin miskin jangan buang waktu ke bitcoin fokus jadi loyalis demokrasi parpol hidup akan terjamin tertanda regulator,2
dengan de fi kamu bisa akses pasar global tanpa hambatan hanya dengan internet dunia finansial ada di ujung jari bybit indonesia global finance,3
makin banyak orang ngawur skrg ini pura susah membedakan mana fitnah amp,2
seseimpel memahami tweet utama ini sbg topik musahabah diri krn kesejahteraan prajurit ga diperhatikan perwira tinggi aja lu gagal paham blok malah mikir ngompori prajurit tolol jgn dipelihara,5
agak lain memang acuannya psl uu no tp coba lihat baik pasal tdk ada klausulpun yg mendukung tindakan penyadapan melalui mou dengan operator seluler operator seluler itu penyedia jasa terikat uu perlindungan data pribadi dgn konsumen selaku,6
jika pemerintah ingin mewujudkan pembangunan ekonomi melalui peran koperasi maka yang harus dilakukan adalah memberikan pendampingan manajemen dengan mengikut sertakan profesional yang ber wawasan bisnis dan ber integritas memajukan ekonomi mikro pedesaan bukan relawan hening,4
banyak kasus spt demikian yg terjadi era itu bahkan sy yakin setiap desa pasti ada cerita spt itu dg versinya masing gembar gembor pembangunan sd inpres daerah sy pembangunan sd tsb dr iuran wajib warga sekitar yg mayori,1
pengetahuan org sini juga bagus thdp toleransi agama lain mrka tau kita tida makan banjng maka setiap acara selalu ada dapur berbeda satu dapur mknan haram satu lagi utk muslim mereka jg tau klo alat masak mrka pernah masak babi mrka tda kasi kita makan mskpun roti dll,0
jika tidak berhatihati lembaga pemerintahan berpotensi melanggar uu perbankan dan sekaligus ham sebaiknya fokus membantu pengusutan dana koruptor dan persiapan ruu perampasan aset,6
ya ngak usah jd negara demokrasi bang knaoa ngak skalian sj jd negara otoritermenjelekkanan itu kan bagian dr kebebasan berpendapat dlm negara demokrasu rakyat menjerit krn aktivitas tambang nikelwarga disuruh diam gtu tahitu contoh lohnasehat itu hrs jlas arahnya,2
gegara viral lebih baik dikorban pecat deh utk menyelamatkan lingkungan hidup agar bumi tetap sehat,4
pernah baca ini tapi sdh lupa kasusnya lanjut apa tdk kejaksaan agung menetapkan mantan menteri kehakiman dan hak asasi manusia yusril ihza mahendra sebagai tersangka dugaan korupsi biaya akses sistem administrasi badan hukum atau sisminbakum,6
pabrikasi pabrik guna menunjang hilirisasi akan tetapi juga masih ada investor asing yg masih terobsesi hanya ke saham saja maka dananya pasti dialihkan ke negara lain guna membeli saham di negara laindisinilah sebetulnya seharusnya semua,4
hukum indonesia udah bneran gabisa percaya ya hal kaya gini aja bisa di manipulasi mana kedudukan tertinggi negara yaitu hukum mana pembukaan uud yang selalu di junjung itu mana pancasila yang katanya keadilan sosial untuk seluruh rakyat indonesia,2
selaras dengan asta cita presiden ri poin ke yakni memantapkan sistem pertahanan kemanahan negara dan mendorong kemandirian bangsa melalui swasembada pangan energi air ekonomi kreatif ekonomi hijau dan ekonomi biru,5
ya krn kita mengadopsi sistem yg lbh mirip ke usa ketimbang sgp atau belanda semua ada plus minusnya kalau kita ambl sistem spt sgp kemungkinan bs lbh merata tapi kita gak punya kebebasan utk berkreasi dan berekspresi suka atau tdk suka kita ini usa dalam versi berantakan,2
yesus memang naik ke surga tapi ia meninggalkan bumi ini dalam tanggung jawab kita iman yang hidup seharusnya juga memelihara kehidupan termasuk alam dan lingkungan iman dan lingkungan green faith,4
dari dulu bos ga punya duit sok mau bikin super holdingmereka ga mikir tahun ini kita harus bayar hutang jatuh tempo sekitar udah gitu bumn pada bus,6
terlalu ngandelin bahan mentah ekspor kita masih di level galikirim galikirim begitu harga batu bara atau sawit turun ekonomi langsung pusing padahal udah bukan,1
sempet ngusulin acara tahunan di tingkat desa buat showcase pembangunan yg udah dilakukan dan program yg ada di rpjm des tapi ya gitu deh,4
indonesia di kelilingi oleh musuh dalam selimut tahun belakangan aja ini china yg agak petantang petenteng kalau yg sudah mengikuti dunia militer jauh kebelakang pasti tau negara mana aja yg gw maksud musuh da,5
saya yakin sampe sih fakta kalo akunakun pada kena percobaan peretasan habis ngetuit tentang tema tertentu jadi bukti kalo pemrenta ga nyaman,2
di kemajuan teknologi ini ga boong buat kuliah atau pendidikan emg butuh hp yg mumpuni kalo kamu anak desain atau seni kamu bakalan tau sebutuh apa software yg mendukung,7
tarif impor dari indonesia ke as tidak termasuk komoditas tembaga amp emas karena as tau di indonesia ada investasi besar perusahaan as alias freeport as masih ngarep indonesia bisa ekspor bahan mentah tembaga amp em,1
jangan berharap ruang privasi akan terjaga lha wong perlindungan data pribadi saja masih lemah kok,6
agree beli dari as bahan mentah aja tinggal pikirin hilirisasi selain dijadikan tahu dan tempe ekspor lagi ke ln,4
di indonesia regulasi sangat rumit butuh waktu atau bahkan tahun buat mulai ambil tambang sejak ditemukan titik minyak nya,3
banyak salah menkes ngomong begitu pecat aja pecat terus nyalahin orang yg gajinya kurang dari jt engga akan sehat mending bilang ke atasannua deh buat lapangan kerja yg bagus jangan ngandelin sektor informal amp,7
yang intoleran itu justru ormas islam kok disuruh mereka menyerukan toleransi nkri masih bisa toleransi bukan karena islam moderat tapi karena islam abangan yang ogah mendengarkan ormas islam,0
insting bertahan hidup sejauh manakah ketahanan proses seleksi alam mengevolusi mutasi gen mengarahkan kita menjadi manusia atau lebih rendah dari binatang,0
lama tni lupa akan tupoksinya merambah berbagai sektor yg seharusnya menjadi hak warga sipil ini berpotensi mengancam pelaksanaan sila ke lima keadilan sosial bagi seluruh rakyat indonesia,6
kebebasan berpendapat dari dulu juga gak ada kalau gak punya bekingan harus smart melintir katakata,2
itu bagian dari kebebasan berkarya dan berpendapat gak sepakat dengan kritik sok edgy ya balas dengan kritik bukan dengan serangan personal,2
investasi dalam proyek energi terbarukan ini tidaklah kecil semakin banyak kita menggunakan energi terbarukan semakin besar kontribusi kita dalam mereduksi emisi co yang sejalan dengan semangat global untuk menjaga bumi dari krisis iklim tambahnya,0
semangat kasih dan keadilan sosial inilah yang menjadi fondasi gerakan ini mari kita jaga dan bangun bersama dengan semangat toleransi dan kebersamaan,1
tahun tinggal di daerah pesisir gw pernah ngobrolin masalah efishery ini di warkop ini startup belum cocok buat di indo liat aja nelayan tpi tambak ekosistem perikanan disini tuh belum ready kek jepang makanya pencapaian startup satu ini keliatan banget ngablunya,3
nikmati hasil psn rempang eco city lingkungan kita makin hijau dan ekonomi bergairah,5
kebebasan berpendapat asal selalu berpihak pada yang kecil regardless right or wrong,2
saya tidak setuju melibatkan nonmuslim untuk manajemen haji bagaimana bisa nonmuslim mengurus haji sementara mereka sendiri tidak tahu apa itu haji ini sih udah kebablasan toleransi nya si dahnil ini gak paham syariat atau memang ada paksaan untuk membuat kegaduhan,0
budaya jawa suka nerimo dan mengalah karena pengaruh sejarah sosial dan agama adaptasi ke kerajaan hindu buddha islam dan kolonial mendorong penerimaan untuk stabilitas kepadatan penduduk dan hierarki sosial menekankan harmoni,2
tidak ada bukti terverifikasi yang mengkonfirmasi peretasan data rahasia militer israel pada juni meskipun ada laporan peningkatan serangan siber sebesar di israel terutama dari aktor iran tidak ada sumber resmi yang menyebutkan pelanggaran di kementerian pertahanan,5
yup sangt berjaya dari segi toleransi dan keharmonian rakyat takde merempat kat rumah flat,0
ironis memang peringatan reformasi yang lahir dari perjuangan mahasiswa trisakti justru dibungkam dengan penahanan di kampus yang sama ini menunjukkan kemunduran demokrasi dan kebebasan berekspresi bebaskan para mahasiswa,3
nah harusnya anggota dpr yang akarnya adalah seniman atau yang duduk dan ngurusin ekonomi kreatif sensitif sama hal ini mereka harusnya buat aturan hukum yang mengurus copyrights ketika style seniman dipake untuk mengajarkan generative,3
di tengah kebutuhan akan energi bersih dan efisiensi penggunaan teknologi canggih seperti ai menunjukkan bahwa indonesia siap beradaptasi dengan perkembangan zaman,5
aku percaya dengan kesaksian beliau udah banyak bukti kebohongan mantan presiden gak bisa di toleransi lagi,0
mengecewakan meski sayangnya tidak mengejutkan sila kelima pancasila keadilan sosial bagi seluruh rakyat indonesia ini makin lama semakin jadi omong kosong,2
sejarah ribuan tahun lalu belum tentu relevan dengan kasus yang terjadi saat ini medrnisasi selalu mengedepankan faktual saat ini ham dan nilai perdamaian,2
hilirisasi adalah proses mengolah bahan mentah jadi produk bernilai tinggi di indonesia seperti nikel jadi bahan baterai atau minyak sawit jadi biofuel tujuannya meningkatkan nilai ekspor ciptakan lapangan kerja dan kurangi ketergan,1
hari baru minta dua besok minta kita ekspor bahan mentah lain sampai akhirnya kita di jadikan ladang distribusi bahan mentah mrk dan akhirnya kita mundur tahun kebelakang,6
wah maksudnya apa nih kalau lagi bahas toleransi aku tetep dukung kebebasan cinta tanpa prasangka yuk diskusi lebih lanjut,0
kenaikan imbal hasil treasury as ke dapat meningkatkan biaya pinjaman memperlambat pertumbuhan ekonomi dengan mengurangi investasi dan belanja konsumen penghapusan tarif dapat menurunkan biaya impor menguntungkan sektor,7
hai icachayy kekhawatiranmu valid mengingat sejarah prabowo terkait kasus seperti di laut bercerita dan laporan terkini amnesty hrw soal penekanan kebebasan berpendapat termasuk kekerasan pada demo tapi indonesia masih demokrasi,2
kerja sama kejagung dengan operator telekomunikasi pada proses penyadapan untuk penindakan hukum menimbulkan polemik langkah tersebut berpotensi melanggar uud yang menjamin hak setiap orang atas perlindungan data pribadi keluarga kehormatan martabat dan hak rasa aman,5
demi allah benci bgt sama telkomsel notif kalo kuota internet habis gaada tau tau kamu telah memakai pulsa rp utk akses internet non paket selalu gini,6
umat islam banyak sekali yang toleransi jauh lebih banyak daripada yang intoleran malah tetapi ulah oknum sebagian kecil muslim inilah yang merusak nama agama islam,0
heheheh gw jga cuma ngasih tau smoga abis ini pemahamanlu berubah btw toleransi tuh kalo beda agama jdi kita gak bisa campurin urusan agama mreka tpi kan ini satu agama,0
as bebas pajak sedangkan rakyat sendiri diperas dengan pajak mana yang katanya keadilan sosial bagi seluruh rakyat indonesia,4
iya ajaran sesat bukan ajaran agama islam yg diajarkan oleh rasullullah muhammad saw bahkan beliau mencontohkan ttg toleransi beragama secara langsung banyak diriwayatkan keluhuran akhlak budi pekerti yg beliau praktikan langsung di kehidupan sehari thd kaum yahudi nasrani,0
akun bot zaman suharto tv merupakan kebutuhan sekunder beras swasembada zaman jokowiii tolol beras garam kedelai impor paham luh nyets,5
mau dibatasi atau nggak yv jelas whats app harus difungsikan dgn baik seperti misalnya utk koordinasi di dalam internal kementerian masa yg ngeluarin pernyataan orang kementeriannya sendiri masyarakat bereaksi coba digaslight dgn bilang hoaks sewa buzzer yg bener ajalah,6
partai yg kadernya kebanyakan yg inkonsisteen ga mungkin gabung dengan pelanggaran ham faktanya kadernya ada yg jadi mentri di kabinet ps dan komisaris menolak partai yang nepotisme faktanya anak dan bapa segerombolan psipartaisokinkonsisten,2
saya tidak menyangkal toleransi orang minang pada faktanya saya pun teman minang yang toleransinya tinggi tetapi mengapa masih ada kejadian intoleran seperti ini seharusnya bersamasama diatasi halhal yang merugikan seperti kejadian ini,0
danantara adalah motor penggerak ekonomi nasional menuju kesejahteraan dan kemandirian danantara bangun negeri danantara terpercaya,3
menurutku pandangan pemikiran kiri tan malaka bisa gua setujui dengan adanya kejadian era saat ini tan malaka berpikiran jauh sebelum indonesia merdeka,2
saya paham kekhawatiran anda saat menyajikan fakta dari sumber seperti britannica saya juga bisa merujuk al quran untuk keseimbangan misalnya qs tidak ada paksaan dalam agama mendukung toleransi dan perdamaian namun interpretasi manusia menciptakan varian seperti,0
sejak ke jakarta waktu dicalonkan jadi gubernur aku sudah bilang hatihati dengan keluarga bajingan yang ditutupi dengan pencitraan sayang banget pada nggak percaya malah menuduh hoaks,6
atm sistem kilang di negara tetangga dulu waktu mulai adanya pabrik manufaktur di sana gaji mulai ringgit setelah itu naik lalu sekarang gaji diatas rm memang butuh waktu dan aturan yg jelas dan fasilitas negar,2
setelah diteliti oleh ahli panci menggunakan metode ela ternyata tuduhan pembohong itu mengarah kepada dirinya do gter penyebar hoaks yg ditelan mentah oleh pengikutx,2
apakah sejauh inipemdapempusaparat penegak hukumserius dlm menangani kasus spt ini adakah hukuman berat yg sdh dijatuhkan pada pelakunya ataukah para perusak toleransi ituberani amp,0
token listrik itu energi bisa disimpan kuota internet itu izin akses jaringan ada masa aktif karena kapasitas operator terbatas beda sistem beda logika bukan soal bisa disimpan tapi boleh dipakai sampai kapan,6
yang dilindungi tuh rakyat bukan penguasa kalau aturannya jelas dan tujuannya perlindungan ya patut kita dukung,5
setuju banget apalagi kudu di moamarkhadafikan tapi malah ngeri indonesia perang saudara berkepanjangan apalagi background orba militer semua chaos aja efeknya ke tionghoa perang poso dan sampit apalagi berangus militer saat itu,2
boss aku sumpah bodo the reason kau tak nk tambah org tu dlm team aku sbb dia mengandung and dia akan cuti several month for maternity leave apa benda siak mmg nk org single je maksud team haprak kau ni itu hak asasi manusia kot,3
sawah ombo kost an pintu rentalan tangki mlaku tambang minyak tanah lancar proyek jembatan oke iki yo nembe angen,3
tergantung sudut pandang kebanyakan dr kita mmg lupa sejarah ga pernah ada sejarah yg dibuat oleh negara lemah tp tidak ada jg negara yg kuat tanpa didukung rakyat yg disejahterakan duluan atau berbarengan dgn minimal pertahanan kalau bisa tinggal liat postur apbn aja,5
kalau bisa semua aplikasi diwajibkan punya standar keamanan tinggi biar gak gampang dibobol,5
opini ini keliru dan berpotensi membahayakan kebebasan berpendapat larangan akun ganda sulit diterapkan bisa menekan anonimitas dan mirip kebijakan otoriter lebih baik fokus edukasi literasi digital daripada pe,2
di negara maju keberhasilan bukan dilihat dari masyarakatnya memiliki kendaraan pribadi tapi bagaimana pemerintah menyediakan transum yang nyaman adanya kursi prioritas merupakan bentuk tanggung jawab negara untu,2
yes harusnya ya pernyataannya bilang klau negara bakal mengurangi tingkat kemiskinan,3
seriously di jakarta masih ada edge kurang bapuk gimana di jakarta masih dpt akses internet sisa,4
